Trait,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,Time,Elapsed_Seconds,Axis1_Smooth
current,0.18241,4.00633,15.76173,4.92959,1.72923,8.59453,0.69161,0.13734,2022-10-18 02:41:07.551000+00:00,51763.891,1.1106279999999997
current,0.23453,3.95361,6.80021,0.8259,0.77428,0.61943,0.0,0.0,2022-10-18 02:41:09.460000+00:00,51765.8,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:11.331000+00:00,51767.671,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:13.191000+00:00,51769.531,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:15.080000+00:00,51771.42,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:17.018000+00:00,51773.358,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:18.886000+00:00,51775.226,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:20.742000+00:00,51777.082,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:22.596000+00:00,51778.936,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:41:24.435000+00:00,51780.775,1.1153185999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13734,2022-10-18 02:41:26.332000+00:00,51782.672,1.1153185999999997
current,0.93812,0.369,6.37849,1.1098,13.13698,1.05819,0.19079,0.0981,2022-10-18 02:41:28.252000+00:00,51784.592,1.0725822
current,2.84041,2.58303,3.16289,5.18769,5.96197,0.49038,0.48889,0.11772,2022-10-18 02:41:30.137000+00:00,51786.477,1.0564255999999999
current,0.57329,11.22826,3.58461,2.27123,4.77474,1.13561,0.69161,0.11772,2022-10-18 02:41:35.761000+00:00,51792.101,1.0569466
current,2.63194,9.91039,4.6389,8.33644,5.36835,0.77428,0.17886,0.11772,2022-10-18 02:41:37.659000+00:00,51793.999,1.1095854
current,7.81765,1.10701,10.22667,1.34209,0.542,0.36133,0.25041,0.0981,2022-10-18 02:41:39.590000+00:00,51795.93,1.2638536
current,0.39088,12.17712,6.22035,0.0,0.56781,0.43876,0.10732,0.11772,2022-10-18 02:41:41.580000+00:00,51797.92,1.1940157999999998
current,0.31271,10.43753,9.17238,0.69685,1.26466,0.15486,8.09655,0.11772,2022-10-18 02:41:43.506000+00:00,51799.846,0.9902358
current,0.28665,11.64997,6.64207,0.41295,0.64523,0.43876,2.14636,0.11772,2022-10-18 02:41:45.353000+00:00,51801.693,0.9912782
current,0.28665,11.0174,6.27306,2.29704,0.59362,1.72923,1.56207,0.0981,2022-10-18 02:41:47.300000+00:00,51803.64,0.9709524
current,3.12706,1.73959,10.06853,3.38103,6.09102,1.67761,0.54851,0.0981,2022-10-18 02:41:49.205000+00:00,51805.545,1.0267184
current,0.59935,12.38798,3.9009,2.4777,0.56781,1.23885,0.20271,0.11772,2022-10-18 02:41:51.163000+00:00,51807.503,1.0152523999999998
current,0.36482,8.06537,5.37691,1.00657,4.90379,1.21304,0.32195,0.82404,2022-10-18 02:41:53.095000+00:00,51809.435,0.9271733999999999
current,0.15635,4.6389,5.85134,0.33552,1.34209,0.43876,5.09165,4.23793,2022-10-18 02:41:55.002000+00:00,51811.342,0.9230039999999999
current,0.26059,3.95361,6.7475,0.02581,1.72923,2.1938,0.57236,0.0981,2022-10-18 02:41:56.986000+00:00,51813.326,0.8505604
current,0.26059,4.00633,6.80021,0.74847,0.80009,0.77428,0.64391,0.0981,2022-10-18 02:41:58.762000+00:00,51815.102,0.8495179999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:00.672000+00:00,51817.012,0.8463909999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:02.507000+00:00,51818.847,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:04.384000+00:00,51820.724,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:06.253000+00:00,51822.593,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:08.283000+00:00,51824.623,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:10.157000+00:00,51826.497,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:12.064000+00:00,51828.404,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:13.987000+00:00,51830.327,0.8417003999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:15.787000+00:00,51832.127,0.8417003999999999
current,0.28665,11.91355,4.74433,0.15486,1.70342,7.53634,0.07155,0.07848,2022-10-18 02:42:17.655000+00:00,51833.995,0.8453485999999999
current,2.78829,17.18503,7.80179,10.96899,3.43265,8.28482,0.50082,0.07848,2022-10-18 02:42:19.551000+00:00,51835.891,0.8516026
current,0.39088,12.8097,3.16289,0.23228,4.85217,0.30971,8.08463,0.07848,2022-10-18 02:42:21.440000+00:00,51837.78,0.8422213999999998
current,0.443,11.3864,4.48076,1.49695,3.53589,0.90333,0.42927,0.07848,2022-10-18 02:42:23.346000+00:00,51839.686,0.8474332
current,0.96418,11.33368,3.47918,0.41295,4.51664,0.0,8.09655,0.07848,2022-10-18 02:42:25.189000+00:00,51841.529,0.8656744
current,0.26059,13.75857,6.16763,4.18112,0.87752,1.34209,0.03577,0.07848,2022-10-18 02:42:27.092000+00:00,51843.432,0.8057392
current,0.15635,1.89773,5.95677,0.20648,3.38103,2.37446,0.3935,0.05886,2022-10-18 02:42:29+00:00,51845.34,0.7510155999999999
current,0.15635,4.6389,6.00949,0.02581,0.41295,0.92914,8.09655,0.03924,2022-10-18 02:42:30.932000+00:00,51847.272,0.743719
current,0.33876,11.49183,6.64207,1.03238,0.56781,0.61943,1.2282,0.03924,2022-10-18 02:42:32.874000+00:00,51849.214,0.749973
current,0.54724,4.32261,15.23458,1.21304,0.30971,0.46457,8.09655,0.03924,2022-10-18 02:42:34.781000+00:00,51851.121,0.7551847999999999
current,0.15635,17.71218,7.32736,2.45189,2.06475,0.15486,7.48842,0.05886,2022-10-18 02:42:40.138000+00:00,51856.478,0.6707542
current,4.92512,47.3379,0.26357,1.18723,3.14875,0.05162,0.28618,0.05886,2022-10-18 02:42:42.046000+00:00,51858.386,0.741113
current,0.54724,25.19768,6.64207,2.32285,0.61943,0.64523,0.56044,3.15883,2022-10-18 02:42:44.034000+00:00,51860.374,0.7192236
current,3.20524,3.84818,9.5941,0.05162,11.22709,0.69685,3.15992,1.00062,2022-10-18 02:42:45.942000+00:00,51862.282,0.7306895999999999
current,4.76877,3.00474,6.85293,0.80009,0.85171,0.87752,0.787,0.11772,2022-10-18 02:42:47.905000+00:00,51864.245,0.8239802
current,0.28665,3.9009,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:49.812000+00:00,51866.152,0.8260649999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:51.593000+00:00,51867.933,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:53.469000+00:00,51869.809,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:55.390000+00:00,51871.73,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:57.219000+00:00,51873.559,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:42:59.094000+00:00,51875.434,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:00.989000+00:00,51877.329,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:02.937000+00:00,51879.277,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:04.812000+00:00,51881.152,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:06.686000+00:00,51883.026,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:08.549000+00:00,51884.889,0.8213744
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:10.438000+00:00,51886.778,0.802612
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:12.264000+00:00,51888.604,0.7458038
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:14.128000+00:00,51890.468,0.734338
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:15.957000+00:00,51892.297,0.6816992000000001
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:17.796000+00:00,51894.136,0.5253462
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:19.648000+00:00,51895.988,0.5175285999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:21.452000+00:00,51897.792,0.5112743999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:23.328000+00:00,51899.668,0.5055413999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:25.253000+00:00,51901.593,0.49980839999999993
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:27.169000+00:00,51903.509,0.4372671999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:29.096000+00:00,51905.436,0.4252801999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:31.008000+00:00,51907.348,0.41798379999999996
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:32.846000+00:00,51909.186,0.41485679999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:43:34.649000+00:00,51910.989,0.4096449999999999
current,0.0,0.0,0.0,0.0,0.8259,0.64523,0.01192,0.0981,2022-10-18 02:43:36.596000+00:00,51912.936,0.40443319999999994
current,0.83388,2.74117,8.80337,2.60675,8.95586,1.18723,0.11924,0.07848,2022-10-18 02:43:38.513000+00:00,51914.853,0.42111079999999995
current,7.27041,11.91355,2.74117,0.07743,4.3876,0.10324,8.08463,0.07848,2022-10-18 02:43:45.018000+00:00,51921.358,0.566519
current,7.27041,42.27728,12.49341,13.31765,2.27123,0.15486,0.03577,0.07848,2022-10-18 02:43:46.957000+00:00,51923.297,0.7119272
current,0.33876,1.95045,5.85134,1.83247,2.89065,2.83903,0.32195,0.07848,2022-10-18 02:43:48.865000+00:00,51925.205,0.7187024
current,1.79806,18.81919,13.23142,0.10324,0.92914,0.87752,8.10848,0.03924,2022-10-18 02:43:50.772000+00:00,51927.112,0.7546636
current,0.20847,11.91355,7.01107,0.90333,0.51619,0.542,0.38158,0.05886,2022-10-18 02:43:52.752000+00:00,51929.092,0.7588329999999999
current,0.36482,18.66104,7.32736,0.05162,1.03238,0.41295,8.09655,0.05886,2022-10-18 02:43:54.710000+00:00,51931.05,0.7661294
current,2.29318,2.10859,2.26674,2.29704,0.8259,0.12905,7.50034,0.05886,2022-10-18 02:43:56.706000+00:00,51933.046,0.811993
current,0.41694,10.80654,2.8466,1.23885,3.12294,1.49695,0.32195,0.05886,2022-10-18 02:43:58.638000+00:00,51934.978,0.8203317999999998
current,0.31271,11.12283,6.80021,2.40027,1.70342,0.8259,0.36965,0.07848,2022-10-18 02:44:00.573000+00:00,51936.913,0.8208529999999999
current,2.84041,6.80021,13.23142,1.75504,2.16799,1.78085,0.66776,0.05886,2022-10-18 02:44:02.541000+00:00,51938.881,0.8218953999999999
current,4.95118,6.37849,6.80021,0.30971,1.52275,0.56781,3.55342,4.02211,2022-10-18 02:44:04.549000+00:00,51940.889,0.9131014
current,2.34529,4.16447,6.69478,0.02581,1.75504,0.10324,3.12415,0.21582,2022-10-18 02:44:06.618000+00:00,51942.958,0.9511471999999999
current,0.31271,4.05904,6.7475,0.74847,0.80009,0.72266,0.62006,0.15696,2022-10-18 02:44:08.487000+00:00,51944.827,0.9381178
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:10.361000+00:00,51946.701,0.932906
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:12.268000+00:00,51948.608,0.9297789999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:14.190000+00:00,51950.53,0.926652
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:16.070000+00:00,51952.41,0.9198767999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:17.986000+00:00,51954.326,0.908932
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:19.908000+00:00,51956.248,0.905805
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:21.830000+00:00,51958.17,0.8073025999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:23.689000+00:00,51960.029,0.7963578
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:25.596000+00:00,51961.936,0.7322529999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:27.471000+00:00,51963.811,0.6368775999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:44:29.377000+00:00,51965.717,0.6311446
current,0.443,4.58619,6.32578,1.85828,0.77428,4.05208,0.08347,0.11772,2022-10-18 02:44:31.290000+00:00,51967.63,0.6400045999999999
current,2.57982,16.49974,3.53189,9.49786,1.05819,11.74328,0.42927,0.11772,2022-10-18 02:44:33.167000+00:00,51969.507,0.691601
current,0.57329,7.16921,2.8466,2.50351,5.70388,0.33552,8.08463,0.0981,2022-10-18 02:44:35.035000+00:00,51971.375,0.7030667999999999
current,0.26059,11.49183,3.42646,0.8259,3.92303,0.59362,1.29974,0.0981,2022-10-18 02:44:36.902000+00:00,51973.242,0.7082785999999999
current,9.71994,9.85767,4.37533,0.98076,4.46503,0.02581,8.08463,0.0981,2022-10-18 02:44:38.815000+00:00,51975.155,0.9026773999999999
current,16.36495,37.11123,10.3321,1.18723,10.01405,0.18067,0.0477,0.0981,2022-10-18 02:44:40.653000+00:00,51976.993,1.2299764
current,0.26059,1.47601,6.27306,1.96151,1.21304,6.76206,0.52467,0.07848,2022-10-18 02:44:42.622000+00:00,51978.962,1.2351881999999998
current,1.06841,14.86558,3.53189,1.44533,2.99389,1.05819,7.82229,0.07848,2022-10-18 02:44:44.456000+00:00,51980.796,1.2565564
current,0.20847,10.96468,14.33843,3.09713,1.49695,0.69685,0.84662,0.07848,2022-10-18 02:44:50.008000+00:00,51986.348,1.2607258
current,0.18241,11.12283,7.1165,0.74847,0.25809,0.0,0.94201,0.0981,2022-10-18 02:44:51.988000+00:00,51988.328,1.2643739999999999
current,0.80782,9.22509,0.47443,3.32941,1.80666,0.18067,7.47649,0.07848,2022-10-18 02:44:53.895000+00:00,51990.235,1.2805303999999997
current,3.51794,49.07749,0.63258,0.64523,0.85171,5.70388,0.59621,0.05886,2022-10-18 02:44:55.820000+00:00,51992.16,1.3508892000000001
current,5.13359,1.63416,1.84502,1.41952,1.78085,0.95495,0.58429,1.23606,2022-10-18 02:44:57.700000+00:00,51994.04,1.4535609999999999
current,0.02606,3.63732,8.32894,0.07743,0.80009,1.29047,0.15501,1.23606,2022-10-18 02:44:59.588000+00:00,51995.928,1.4540822
current,8.86,2.68846,5.58777,0.2839,0.72266,0.85171,0.8347,0.13734,2022-10-18 02:45:01.486000+00:00,51997.826,1.6312822
current,0.26059,4.05904,6.80021,0.74847,0.0,0.0,0.0,0.0,2022-10-18 02:45:03.408000+00:00,51999.748,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:05.221000+00:00,52001.561,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:07.113000+00:00,52003.453,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:08.987000+00:00,52005.327,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:10.898000+00:00,52007.238,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:12.738000+00:00,52009.078,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:14.646000+00:00,52010.986,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:16.503000+00:00,52012.843,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:18.316000+00:00,52014.656,1.636494
current,0.0,0.0,0.0,0.0,0.0,0.69685,0.0,0.11772,2022-10-18 02:45:20.227000+00:00,52016.567,1.636494
current,0.13029,1.84502,11.7554,2.94227,4.31017,0.98076,0.09539,0.07848,2022-10-18 02:45:22.246000+00:00,52018.586,1.6224222
current,3.57006,20.03163,11.59726,5.52321,3.58751,1.08399,0.36965,0.11772,2022-10-18 02:45:24.114000+00:00,52020.454,1.5484151999999998
current,0.75571,7.85451,9.80496,2.42608,4.59407,0.43876,8.03693,0.0981,2022-10-18 02:45:26.092000+00:00,52022.432,1.4181211999999999
current,0.05212,11.49183,3.74275,1.00657,4.36179,1.34209,1.34744,0.07848,2022-10-18 02:45:28.040000+00:00,52024.38,1.4123883999999998
current,0.46906,4.53347,1.68687,2.68418,7.56215,1.6518,0.09539,0.07848,2022-10-18 02:45:29.938000+00:00,52026.278,1.3858083999999997
current,2.68406,1.10701,12.07169,0.05162,4.3876,0.15486,0.33388,0.07848,2022-10-18 02:45:31.782000+00:00,52028.122,1.4353201999999998
current,7.34859,27.0427,7.74908,0.72266,0.15486,1.08399,1.0851,0.05886,2022-10-18 02:45:33.701000+00:00,52030.041,1.5749955999999998
current,0.18241,24.40696,9.17238,2.32285,4.15531,0.67104,0.59621,0.07848,2022-10-18 02:45:35.580000+00:00,52031.92,1.5327802
current,0.886,17.87032,6.64207,0.02581,0.05162,0.20648,8.09655,0.07848,2022-10-18 02:45:37.485000+00:00,52033.825,1.5421614
current,0.31271,11.17554,6.22035,1.00657,1.26466,0.95495,0.35773,0.05886,2022-10-18 02:45:39.432000+00:00,52035.772,1.5421613999999997
current,0.31271,8.80337,12.38798,1.08399,0.15486,0.05162,7.51226,0.0981,2022-10-18 02:45:41.441000+00:00,52037.781,1.4916074000000001
current,0.75571,10.06853,22.14022,3.8456,1.08399,0.43876,7.32148,0.0981,2022-10-18 02:45:43.362000+00:00,52039.702,1.4076979999999997
current,1.85018,0.68529,12.38798,0.51619,0.80009,5.83292,0.17886,0.11772,2022-10-18 02:45:45.246000+00:00,52041.586,1.3977958000000001
current,1.74594,6.53664,2.42488,2.60675,1.60018,1.57437,0.08347,1.31454,2022-10-18 02:45:47.244000+00:00,52043.584,1.4264603999999996
current,0.15635,4.05904,6.11492,0.23228,1.9099,0.69685,3.97077,1.29492,2022-10-18 02:45:49.151000+00:00,52045.491,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:54.543000+00:00,52050.883,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:56.439000+00:00,52052.779,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:45:58.316000+00:00,52054.656,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:00.268000+00:00,52056.608,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:02.096000+00:00,52058.436,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:03.939000+00:00,52060.279,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:05.819000+00:00,52062.159,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:07.665000+00:00,52064.005,1.4295873999999997
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:09.565000+00:00,52065.905,1.4295873999999997
current,1.01629,0.369,6.90564,1.54856,0.43876,0.36133,0.07155,0.15696,2022-10-18 02:46:11.502000+00:00,52067.842,1.4499131999999997
current,7.92188,21.24407,15.81444,0.15486,6.29749,4.49084,0.51274,0.13734,2022-10-18 02:46:13.471000+00:00,52069.811,1.5994907999999999
current,0.0,11.17554,3.16289,0.30971,5.05864,0.07743,1.97942,0.13734,2022-10-18 02:46:15.408000+00:00,52071.748,1.5478944
current,1.06841,16.34159,1.63416,1.9357,4.43922,0.92914,8.09655,0.13734,2022-10-18 02:46:17.265000+00:00,52073.605,1.5577967999999998
current,0.72965,11.49183,3.69004,0.36133,4.41341,2.01313,0.36965,0.13734,2022-10-18 02:46:19.268000+00:00,52075.608,1.5671780000000002
current,0.99024,8.59251,6.48392,1.83247,3.92303,0.92914,0.19079,0.13734,2022-10-18 02:46:21.253000+00:00,52077.593,1.392584
current,5.99353,0.15814,10.80654,1.03238,0.74847,0.2839,0.25041,0.13734,2022-10-18 02:46:23.108000+00:00,52079.448,1.1851555999999999
current,0.26059,11.59726,6.43121,0.2839,0.98076,0.74847,2.17021,0.13734,2022-10-18 02:46:25.034000+00:00,52081.374,1.1851555999999999
current,0.31271,11.7554,0.73801,1.9099,1.29047,0.542,0.21464,0.13734,2022-10-18 02:46:26.843000+00:00,52083.183,1.1700415999999998
current,1.40718,16.92146,6.69478,0.38714,0.64523,0.46457,8.09655,0.13734,2022-10-18 02:46:28.739000+00:00,52085.079,1.1940157999999998
current,0.46906,10.70111,6.58935,2.32285,0.87752,0.07743,2.06289,0.13734,2022-10-18 02:46:30.667000+00:00,52087.007,1.1997487999999996
current,1.04235,7.1165,14.07485,0.72266,2.45189,0.2839,0.19079,0.13734,2022-10-18 02:46:32.503000+00:00,52088.843,1.2044393999999996
current,0.26059,11.49183,6.58935,2.24542,0.07743,1.34209,0.7393,0.15696,2022-10-18 02:46:34.393000+00:00,52090.733,1.1392923999999998
current,12.9773,1.7923,9.48867,2.42608,1.05819,1.16142,0.70353,0.15696,2022-10-18 02:46:36.251000+00:00,52092.591,1.2961665999999996
current,4.40394,3.74275,6.32578,0.20648,1.52275,0.61943,3.55342,3.25693,2022-10-18 02:46:38.147000+00:00,52094.487,1.3837241999999998
current,4.84694,4.00633,6.80021,0.43876,1.39371,0.07743,1.81248,0.15696,2022-10-18 02:46:40.128000+00:00,52096.468,1.3034629999999998
current,0.28665,4.11176,6.85293,0.72266,0.80009,0.77428,0.63198,0.0981,2022-10-18 02:46:42.122000+00:00,52098.462,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:44.064000+00:00,52100.404,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:46.221000+00:00,52102.561,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:48.158000+00:00,52104.498,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:50.065000+00:00,52106.405,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:51.896000+00:00,52108.236,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:53.830000+00:00,52110.17,1.3039841999999995
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:46:59.111000+00:00,52115.451,1.3039841999999995
current,0.41694,4.48076,2.79388,0.18067,0.74847,9.98824,0.10732,0.07848,2022-10-18 02:47:01.022000+00:00,52117.362,1.312323
current,7.60918,13.12599,5.58777,11.27871,1.29047,4.02627,0.46504,0.07848,2022-10-18 02:47:02.946000+00:00,52119.286,1.4645065999999998
current,0.83388,10.12124,2.10859,0.10324,4.90379,0.25809,8.08463,0.07848,2022-10-18 02:47:04.893000+00:00,52121.233,1.4785783999999997
current,0.41694,11.3864,5.6932,5.31674,5.80711,0.05162,8.10848,0.05886,2022-10-18 02:47:06.863000+00:00,52123.203,1.4155159999999998
current,0.443,11.49183,3.58461,0.38714,4.51664,0.05162,1.49053,0.05886,2022-10-18 02:47:08.770000+00:00,52125.11,1.4092618
current,0.49512,44.38587,6.16763,2.29704,18.58277,0.18067,0.07155,0.07848,2022-10-18 02:47:10.617000+00:00,52126.957,1.4181217999999998
current,0.15635,1.68687,14.81286,0.15486,0.72266,2.45189,0.48889,0.05886,2022-10-18 02:47:12.534000+00:00,52128.874,1.4118676
current,1.17265,2.37217,0.369,0.2839,0.61943,0.90333,8.09655,0.07848,2022-10-18 02:47:14.493000+00:00,52130.833,1.3816393999999996
current,0.41694,11.64997,6.64207,1.05819,0.49038,0.41295,0.70353,0.05886,2022-10-18 02:47:16.370000+00:00,52132.71,1.2430063999999998
current,3.83065,11.59726,14.91829,1.21304,0.43876,0.43876,8.09655,0.0981,2022-10-18 02:47:18.237000+00:00,52134.577,1.3159712
current,0.39088,13.49499,6.64207,2.27123,0.77428,0.10324,7.50034,0.0981,2022-10-18 02:47:20.184000+00:00,52136.524,1.3060687999999998
current,0.41694,11.0174,2.05588,1.16142,0.64523,1.18723,0.52467,0.07848,2022-10-18 02:47:22.081000+00:00,52138.421,1.3081534
current,0.36482,11.49183,6.80021,2.29704,1.62599,0.8259,1.32359,0.07848,2022-10-18 02:47:23.940000+00:00,52140.28,1.3091955999999998
current,1.14659,16.55245,18.66104,6.3233,4.10369,2.99389,0.62006,0.07848,2022-10-18 02:47:25.856000+00:00,52142.196,1.3170131999999999
current,3.43977,5.74591,8.32894,1.72923,1.70342,0.41295,3.55342,3.19807,2022-10-18 02:47:27.771000+00:00,52144.111,1.3488049999999998
current,2.658,7.80179,33.68476,1.52275,2.42608,0.05162,0.20271,0.35316,2022-10-18 02:47:29.719000+00:00,52146.059,1.3670461999999999
current,0.20847,4.16447,6.80021,0.8259,0.80009,0.85171,0.71545,0.11772,2022-10-18 02:47:31.526000+00:00,52147.866,1.3680885999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:47:33.428000+00:00,52149.768,1.3680885999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:47:35.290000+00:00,52151.63,1.3680885999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:47:37.157000+00:00,52153.497,1.3680885999999999
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-18 02:47:39.023000+00:00,52155.363,1.3680885999999999
