window_end_time,Axis1_Smooth,Axis2_Smooth,Axis3_Smooth,Axis4_Smooth,Axis5_Smooth,Axis6_Smooth,Axis7_Smooth,Axis8_Smooth
20754.734,1.3237886,7.6678976,5.1428568,1.1046424,2.0074544,1.5119140000000002,1.7201886,0.2551856
20788.999,1.3237886,7.6678976,5.1428568,1.1046424,2.1617946,1.5119140000000002,1.7201886,0.2551856
20819.232,0.6566824,6.8466006,5.4180286,0.8785522,2.1385662,1.1717458,1.3309817999999998,0.2736284
20849.764,0.6483435999999999,6.450185,5.2894044000000005,0.8455162,1.6006986,1.1691648,1.3271661999999995,0.269312
20879.906,1.1132336,7.052188200000001,5.2756988,0.9988238,2.0750756,1.2527878,1.4819428,0.2107192
20908.89,1.0324514,5.9609914,4.503954,0.8104154,1.6048279999999997,1.0065664,1.2596754,0.2013016
20939.624,1.3227468000000002,6.7432792,5.8745388,1.0396025999999998,1.8768592,1.3668662,1.3212044,0.1891372
20969.827,1.2450914,6.68951,5.6647338000000005,1.0690254,2.0260378,1.3291844,1.3181041999999998,0.1856056
20998.236,1.039226,4.77069,6.1307332,1.005018,1.801496,1.2264628,1.1881266,0.1722638
21029.036,1.2440482,4.7127038,5.8566162,0.9559802,1.8546634,1.2940834,1.3386106,0.169517
21059.139,1.1450248,4.9847122,5.8376392,0.959077,1.7700088,1.0060504,1.3285944,0.1243908
21089.64,0.989193,4.7801792,4.4849768,0.594132,1.0953507999999998,0.716469,1.1268366,0.1153656
21119.655,1.558318,6.422772999999999,4.3869274,0.8759699999999999,1.345702,0.8754548,1.3736715999999998,0.1377326
21148.571,1.2857428,5.4117028000000005,3.2071698,0.9136522,1.407128,0.6643338,1.0879664,0.126353
21179.06,1.4869168,6.4607280000000005,4.0242492,1.0328916,1.904733,1.0478610000000002,1.2954479999999997,0.189922
21207.561,1.4754510000000003,6.509225600000001,3.9757516000000006,1.1882642,1.9981628,1.0478610000000002,1.3219197999999996,0.2111116
21239.713,1.6208596,6.495519400000001,4.2003162000000005,1.1815542,2.0601054000000003,1.0050176,1.4032432,0.1965928
21268.139,1.4608582,7.200843600000001,4.4554562,1.098448,2.0704288,0.9466886,1.6825085999999998,0.205618
21298.528,1.276883,7.200843600000001,4.4554562,1.098448,1.9062812,0.6483322,1.638866,0.1934536
21328.697,1.0892594,6.5956778,4.6705328,1.1061906,2.2892932,0.9998562,1.5878302,0.193846
21358.864,1.0840476,6.3595154,4.513442599999999,1.0819298,2.2645162,0.971982,1.5863991999999998,0.1914916
21389.164,1.2925184,7.240906600000001,4.4364788,0.961658,2.0461690000000003,1.244013,1.548003,0.1852132
21419.936,1.5369502,7.501318,4.4364788,0.961658,2.0461690000000003,1.244013,1.548003,0.1824664
21448.458,1.7021632,7.2820244,3.7743806,0.9642392,1.6022474,1.0731548,1.6274186,0.1875676
21478.989,2.277021,7.348444999999999,3.9103848,1.1025778,1.8159494,1.219236,1.9238548,0.2001244
21509.398,2.4109634,7.3062734,3.6035848,1.095867,1.8706652,0.9611422,1.9243318,0.183251
21539.811,2.6267306,7.6858202,3.6794938,0.9952104,1.9527386,1.0117284,1.8861738,0.195023
21568.602,2.1144138,8.607275,4.083289199999999,1.0509582,1.9795802,1.0117284,1.625749,0.195023
21595.203,1.2409216,7.919874,4.6262518,1.091737,2.1731508,1.1743278,1.2758922,0.2240608
21629.478,1.2409216,7.4633636,5.1333686,1.2130416,2.2175434,1.1743278,1.3367057999999998,0.2240608
21659.836,1.138771,6.636795199999999,5.363205399999999,1.2347216,1.924349,1.2574342,1.362939,0.187175
21688.468,1.8517406,5.8597788,5.9968378,1.1552284,1.7942692,1.4220982,1.5437107999999995,0.2115038
21719.12,1.9273114,6.0379552,6.344755600000001,1.0623144,1.5671462000000005,1.428292,1.451179,0.1604916
21749.263,1.947116,6.470216400000001,6.826569000000001,0.9678522,1.6368316,1.4262271999999998,1.6224109999999998,0.1557828
21779.664,1.97109,6.7622564,6.855034999999999,1.0426998,1.7576197999999998,1.5346268,1.6853706,0.151074
21809.945,1.8548678,6.9140748,5.855561799999999,0.9905648,1.9006038,1.40145,1.8783044,0.161669
21838.796,1.7402088,6.618871799999999,5.080653999999999,0.9384298,1.7823968,1.3885454000000002,1.876635,0.1604918
21868.733,1.6547362,7.256721,4.620980599999999,1.0829624000000002,2.158698,1.2481422,2.1120192,0.1824664
21899.33,1.0037866,6.0896152,3.9304164,0.8228034,1.5919236,0.8687442,1.8706728,0.176188
21929.33,1.3936266000000002,5.6594626,3.5171322000000003,1.0014046,1.7235515999999995,0.9301708,1.4392543999999998,0.1016318
21959.28,1.5546702,5.8302586,4.278334,1.005018,1.7168412000000002,0.7262766,1.7285364,0.1608844
21988.437,1.1132336,4.1613074,3.3969424,0.9740466,1.4427452,0.6003266,1.2656375999999998,0.0984926
22018.687,1.3800762,5.6879284,5.2103322,1.1934266,1.6610928,1.2295596,1.6264644,0.1141886
22047.623,1.1627456,5.28097,4.8402742,1.0943184,1.6626412000000002,1.2001368,1.4607175999999995,0.1079102
22079.675,0.9349914,5.4728518,5.7670010000000005,1.1681334,1.7488448000000003,1.3864805999999998,1.4394924,0.1032012
22108.632,1.2992934,5.594096,5.425409000000001,1.1046422,1.6022474,1.5594036,1.4437854,0.1032012
22138.695,1.4890020000000002,6.6747498,5.4001058,1.1898132,1.7596846,1.158326,1.6619988,0.160884
22169.404,1.7105022,7.438060399999999,5.0500792,1.5862454,1.7694919999999998,1.1469698,1.7426068,0.189137
22199.64,1.7105022,7.349499600000001,4.9646814,1.5800514,1.7694919999999998,0.8042212000000001,1.7907808,0.189137
22228.234,1.3159716,7.369530600000001,4.7854512,1.5754058,1.4824916,0.6106502,1.6414893999999998,0.2142508
22258.434,1.551022,6.730627000000001,4.5429626,1.5754058,1.4778459999999998,0.8310622000000001,1.4824202,0.1934536
22288.595,1.7647044,6.3911436,4.572483,1.2636282,1.4582312,0.9544308,1.4387776,0.185998
22319.522,1.6281558,6.3911436,4.572483,1.2636282,1.4582312,1.1407746,1.3960886,0.1730488
22349.576,2.3452948,6.7295732,5.0363732,1.1800054,1.526368,1.3642846,1.8086672,0.1828588
22378.327,2.1571502,5.9546654,4.4354242,0.9461722,1.309569,1.0881242,1.6367197999999998,0.1765804
22408.733,1.9549334000000005,7.3811286,4.5345282,1.0478614,1.3751248,1.1283868,1.9880076,0.1475426
22435.469,1.9471158,7.2851876,4.409067,1.0623148,1.4205494,0.9250088,1.9877692,0.1447958
22469.471,1.97109,7.090142800000001,4.5134428,1.0912216,1.4226136,0.909007,1.760732,0.1510742
22499.967,2.2087466,6.609383800000001,4.655772600000001,1.4515208,1.4541014,0.6875626,1.7285366,0.2032636
22528.46,2.2144796,6.676858199999999,4.7917768,1.4804272,1.469587,0.7288578,1.514139,0.2067952
22559.316,2.1034688,6.989984,4.916184,1.4257111999999998,1.4236468,0.8424194,1.5744754,0.221314
22589.555,1.8804048,6.989984,4.916184,1.3833836,1.4236468,0.8878439999999999,1.5713752,0.1934534
22619.858,1.998712,6.8255142,4.852926,1.1056743999999998,1.5268842,1.0266984,1.5260632,0.1863902
22648.701,1.7740852,6.7401162,4.721139,1.0778006,1.5119148000000002,1.0984482,1.4151678,0.1518588
22678.973,1.5442462,6.6937276,4.4269898,1.2496914,1.512431,1.1356138,1.3710479999999998,0.1522514
22709.616,1.360271,6.584080799999999,4.095940799999999,1.182587,1.3441538,1.2481428,1.3658013999999996,0.1546058
22739.53,1.1314748,7.3916716,4.3974696,1.2945998,1.3653174,1.3462184,1.7220971999999997,0.1875676
22768.492,1.0439172,6.5661572,4.3721664,1.1221928,1.702388,1.0236004,1.42423,0.1856056
22798.862,1.1632666,7.1491828,6.5187134,1.3018264,1.852599,1.4143548,1.4905286000000002,0.1907066
22829.186,1.2529084,7.0648392,7.218766,1.2961482000000002,2.1999936,1.3183442,1.3037952,0.1828586
22859.577,1.2612472,7.224038,7.4971002,1.2264626,2.2536772,1.4463587999999998,1.198385,0.1636308
22888.294,1.2086084,7.6647346,6.596731400000001,1.148002,1.9806132,1.4432622000000002,1.342668,0.1498968
22919.172,1.0699758,7.6647346,5.463362999999999,1.0592174,1.9806132,1.4432622000000002,1.342668,0.149112
22949.562,0.542545,5.2683192000000005,3.7005798,0.725244,1.2971802,1.1624560000000002,0.8270641999999999,0.1318464
22979.411,0.3601334,3.6689514,2.1581444,0.5678065999999999,0.9193306,0.7164694,0.6811115999999999,0.0737712
23009.495,0.0093812,0.1644701999999999,0.2804428,0.0929137999999999,0.0459406,0.1032376,0.0243253999999999,0.0031392
23038.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23068.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23099.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23129.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23159.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23189.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23218.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23248.792,0.6738812,2.7496048,2.6884554000000005,0.4991534,0.6013586,0.368042,0.866176,0.0741636
23275.188,0.9485414,3.5635213999999995,3.3758566,0.7526018000000001,0.9193304,0.5492239999999999,1.041462,0.0831888
23308.685,1.8877018,5.562467000000001,5.0890878,0.9637224,1.5625006,0.7515698000000001,1.7158963999999997,0.1538208
23339.065,2.0362370000000003,6.623089199999999,5.1744858,1.2006528,1.8164652,1.0339246,1.7919729999999998,0.1553904
23369.458,2.172264,6.2783344,4.9298892,1.038054,1.8474364,0.9952104,1.8019898,0.1938458
23398.398,2.1399512,6.2561938,4.9298892,1.038054,1.8474364,0.9203632,1.8019898,0.1938458
23428.287,0.933427,3.597259,2.6663154,0.573485,0.8862944,0.5368354,0.9522693999999998,0.1141886
23458.327,0.7650872,2.695835600000001,2.4175016,0.282355,0.6916916000000001,0.2162828,0.7602892,0.1075178
23489.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23519.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23549.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23578.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23608.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23638.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23669.529,0.2960284,0.2129679999999999,0.8465997999999999,0.1440164,0.2720309999999999,0.0877517999999999,0.2339533999999998,0.0054936
23699.47,0.6999402,2.2583024,2.8624142,0.4134664,0.9368808,0.5218658,0.5549533999999998,0.0694548
23728.079,0.7056732,2.3468632,2.9942012,0.425855,0.9518502,0.5259954,0.5570997999999999,0.0733788
23758.547,0.8422214,3.8798102,3.8197152,0.7061448,1.3395072,0.6963374,0.9009944,0.084366
23788.719,1.1486732000000002,4.9573008,4.1539272,0.7691194,1.3808022,0.7412458,1.0803345999999998,0.1699094
23819.615,1.2404004,5.192409200000001,4.0917244,1.031343,1.1841346,0.8935214,1.5112764,0.1373402
23849.84,1.4431380000000005,5.9293624,5.512915799999999,1.2192356,1.3255704,1.1583256,1.731159,0.1938458
23878.584,2.0763676,5.8323672,5.541381599999999,1.3018256,1.5686946,1.2785972,1.9965926,0.1934534
23908.895,1.9220992,6.012651800000001,5.2936218,1.2553694,1.5671464,1.0179222,1.9519958,0.1424412
23939.312,2.3484222,6.1528730000000005,4.9098578,1.2992452,1.7137440000000002,0.9337832,1.8308456,0.1451882
23969.847,2.3484222,6.1476014,4.7190298,1.2713704,1.662641,0.7340184000000001,1.6839391999999995,0.1451882
23999.879,1.6041816,6.457564,4.740116,1.1283864,1.5738574,0.5936158,1.4106357999999997,0.2071876
24028.54,1.6041816,6.457564,4.740116,1.1283864,1.5738574,0.5936158,1.4106357999999997,0.2071876
24058.592,1.312322,6.577754199999999,4.792830800000001,1.0106958,1.638897,0.8413864,1.316196,0.2476048
24089.571,1.447307,6.673695799999999,5.271481,1.0106958,1.638897,1.1232252,1.316196,0.2581996
24116.134,1.2596835999999998,6.013706200000001,5.8060092,1.0870918,1.5392726,1.3937076000000002,1.2079238,0.2672248
24148.345,1.1304318,5.8513446,7.432788800000001,1.0943184,1.5563066,1.8799566,1.2255716,0.2209214
24178.981,1.008477,5.4117028,7.431734599999999,0.933784,1.6063767999999998,1.7111632,1.2544285999999998,0.1683396
24209.419,1.1168818,5.1903002,7.5645762,0.9998558,1.6579951999999998,1.6244436000000002,1.3040336,0.2013014
24239.989,1.1283478,5.8545068,6.754876400000001,1.0075988,1.959449,1.3900942,1.3152426,0.2268074
24269.941,0.8922548,6.406958,5.138640400000001,0.9988236,2.0002278,1.5335942,1.2956873999999998,0.2495668
24298.818,0.8500394,6.3552976,4.756985,0.8295142,1.7116788,1.4664898,1.2854326,0.244858
24328.638,0.4294496,4.1823934000000005,2.5535058,0.4310172,1.0968992,0.989532,0.7240395999999998,0.132239
24358.741,0.5232614000000001,4.0221404000000005,2.5408538000000003,0.4093369999999999,0.8780358000000001,1.07109,0.8916941999999999,0.162454
24389.49,0.7494518000000001,4.6494468,3.1871376,0.7412456000000001,1.4422294,0.716469,1.1227854,0.1393022
24419.939,0.8583776000000001,5.471797799999999,4.3827096,0.9828216,1.7818808,0.8749388,1.5551577999999997,0.2268076
24448.454,0.8578564,5.8481814,4.360569399999999,1.2636278,1.8200784,1.0421838,2.0390432,0.2260228
24478.764,0.7343372000000001,6.178176000000001,4.9699534,1.3395074,1.7700084,1.0339242,2.0900792,0.2091496
24509.284,0.8271067999999999,7.298893,5.3189252,1.4081604,1.7653626,1.0499261999999998,2.1728334,0.2032636
24539.61,1.2867841999999998,7.7459144,5.916711,1.4566822,1.6776108000000003,1.133549,2.1728334,0.1969852
24567.782,1.334733,7.939905199999999,5.9525568,1.4659736,1.809239,1.1536803999999998,1.8620878,0.1973776
24598.689,1.4999460000000002,7.939905199999999,5.7290458,1.2961478,1.826789,1.045281,1.6829858,0.181289
24628.859,1.9663992,6.285714400000001,5.082762,1.1046422,1.7720732,0.7928649999999999,1.1556966,0.1958078
24659.153,1.8527828,5.9915656,4.6779122,0.9348162,1.6595442,0.7804762,1.3712869999999997,0.2374024
24689.57,1.7037268,6.0010546,4.0358456,0.992113,1.6796753999999998,1.1913616,1.5215324,0.238972
24718.609,1.7271798,7.0353192,4.1697414,1.087608,1.8443396,1.2073638,2.097711,0.2287696
24749.202,1.4603374,7.593042,4.9319978,1.1459372,2.0647518,1.3023424,2.3307104,0.219352
24779.282,1.6114786,7.3357934,5.2778072,1.0251492,1.9692568,1.2140744,2.202167,0.2079724
24809.988,1.783988,7.241961,5.5086986,1.2326566,2.1974120000000004,0.7613775999999999,2.3316642,0.1969852
24838.435,1.4248974,6.98893,5.450712200000001,1.1665844,1.9568684,0.9121044,1.942934,0.185998
24868.733,1.7402094,7.247232799999999,5.2630476,1.472684,1.8938938,0.9213956,1.906684,0.1934536
24899.456,1.2737562,7.247232799999999,4.8624144000000005,1.6032798,1.8938938,0.8671958000000001,1.7468993999999998,0.184036
24929.712,1.2800102000000002,6.560885400000001,4.4923564,1.5996664,1.7018718,0.8388052,1.3204889999999998,0.1871752
24956.587,1.194016,6.7654186,4.1507648,1.485589,1.7798162000000002,0.8284814,1.4380617999999998,0.1236062
24988.524,0.8156414,6.942540200000001,4.51028,1.4386156,2.08798,0.9358486,1.404436,0.1389098
25019.493,0.941766,6.8676854,5.6004224,1.475781,2.2144462000000003,1.1423238,1.5336946,0.1859978
25049.839,1.312323,6.9414868,5.6004224,1.312666,2.0761076,1.4401642,1.5336946,0.191099
25078.531,1.3378608,7.0100164,5.8439644,1.237819,1.8598244,1.4179684,1.7991275999999998,0.2444656
25109.234,1.261769,6.914075399999999,5.7079602,1.3808032,1.8639542,1.155745,1.665099,0.1954154
25139.721,1.060595,7.4591466,5.4296262,1.3854488,1.9315748,1.5366917999999998,1.5119918,0.2052254
25168.378,0.9662621999999998,6.9509758,5.2936222,1.3297004,2.3321368,1.3219576000000002,1.5115149999999995,0.2020862
25198.914,0.8813098,6.9109122,5.7543494,1.0153414,2.3584626,1.4711358,1.0743728,0.1542132
25229.39,1.33786,6.589351799999999,5.7026888,0.9946942,1.94448,1.694129,1.4728807999999998,0.1506816
25259.597,1.3430718,6.5830256,5.770163800000001,1.1376784,1.8314346,1.2434968,1.4728807999999998,0.1424412
25288.208,1.369652,5.773326,5.147075,1.2233658,1.8577604000000003,1.2739518,1.3355133999999995,0.2236682
25318.436,1.369652,6.134949799999999,5.147075,1.4086767999999998,1.8577604000000003,1.3260868,1.3584082000000002,0.2236682
25345.233,1.1700418,6.452293,5.044808,1.380286,2.0281026,1.0432156,1.1866993999999995,0.2181746
25378.109,1.2503030000000002,6.1665790000000005,4.7590936,1.432421,1.8489854,1.3297002,1.6481675999999998,0.2103266
25408.287,1.376949,7.1639432,4.6842386,1.4566818,1.5769537999999996,1.0468292,1.7070732000000002,0.1652004
25438.533,1.3805972,6.0063260000000005,4.031629,1.1335488,1.2811777999999998,1.2584664,1.6980102,0.198947
25468.946,1.3863302000000002,6.0622034,4.1212444,1.1454212,1.2615629999999998,1.213042,1.7104114,0.2020862
25499.502,1.7240524000000002,5.875592800000001,4.250922800000001,0.9931456,1.3601552,0.8837139999999999,1.3867876,0.1903142
25529.629,1.7709586,5.441223,4.250922800000001,0.9931456,1.5310134,0.8837139999999999,1.2894859999999997,0.1444034
25558.508,1.8486138,6.016869000000001,5.0458622,1.0045016,1.7183896,1.0328916,1.2713609999999995,0.1357706
25588.912,1.4572096,6.016869000000001,5.0458622,1.0045016,1.7183896,1.0328916,1.2713609999999995,0.1243908
25619.304,0.7551848,3.2113866,3.206115,0.4965728,1.1170306,0.7541502,0.6851657999999999,0.0984924
25649.202,0.586845,3.782815,4.1834474,0.5740012,1.3162792,0.7665388,0.8575905999999999,0.141264
25679.55,1.1554488,4.3626778,3.8840272,0.725244,1.3797704000000002,0.6442024000000001,1.0479016,0.0894672
25708.327,1.412389,6.4828678,4.826568,0.945656,1.7292296000000005,1.0308272,1.6333811999999996,0.187175
25734.941,1.6604696,7.6584086,4.9530836,1.3317646,1.7565876,1.2594986,1.8611338,0.1875674
25769.096,1.5942797999999998,7.451766,5.2029522,1.5506284,1.4298406,1.2476262,2.0602684,0.2040484
25799.812,1.5974066,7.618345000000001,5.512915799999999,1.5743736,1.8365966,1.0499266,2.0633686,0.2381872
25829.998,1.5635298,6.497628000000001,5.512915799999999,1.5676632,1.8954422,1.0081152,1.5923615999999998,0.2381872
25858.687,1.8720664,6.7506592,5.1470748,1.4587476,1.9811292,0.914685,1.800082,0.2275924
25888.671,1.7641826,6.3995784,4.3700584,1.4442942000000003,1.9811292,0.8821651999999999,1.9112158,0.221314
25918.993,1.7662678000000005,6.943595,5.2493412,1.4623602,1.741618,0.8145446,2.2062212,0.2028712
25949.26,1.6886124,6.6673694,4.8160254,1.1562606,1.4793946,0.6612374,2.1318138,0.1895296
25979.406,1.4342783999999995,6.5071168,4.4691618,0.8997151999999999,1.439648,1.0189554,1.6701075999999997,0.2417188
26008.491,1.2946028,6.4406962,4.5155508,0.8615176,1.7782669999999998,1.087608,1.5866382,0.24682
26038.703,1.184113,6.6020036,4.5155502,0.8465484000000001,1.8298856,1.2951156,1.4347232,0.2358326
26069.234,1.0355776,6.3827098,6.287822,1.1289034,1.9728694,1.5692113999999997,1.4910056,0.244073
26099.737,1.092386,6.3827098,6.287822,1.1289034,1.9728694,1.4757812,1.5887843999999998,0.190314
26129.937,1.2018334,5.934634000000001,6.0031634,1.1201278,1.5795346,1.4716517999999998,1.8387166,0.1805042
26158.807,1.2018334,6.246705400000001,6.0031634,1.1201278,1.5795346,1.2785973999999998,1.8387166,0.1805042
26187.421,1.2982514,6.0653666,4.3848188,0.9936616,1.3178278,0.9874674,1.6104864,0.2354404
26218.187,1.5265266,7.074328,4.6420668,1.1701984,1.3730598,0.9518504,1.5613584,0.2731108
26248.458,1.3727796,6.8413286,4.337375199999999,1.3198928,1.6275408000000002,0.9466886,1.4196982,0.228377
26279.032,1.2836582,7.6383768,5.0500794,1.21872,1.6739978000000002,0.9585608,1.4991136,0.2275922
26309.561,1.0397472,7.6383768,5.0363734,1.1557452,1.6440586,0.8826809999999999,1.3898875999999998,0.1542132
26339.703,0.415899,3.8713762,3.4032683999999995,0.5956809999999999,1.1242574,0.377333,0.5854794,0.1306692
26369.921,0.25694,3.7237746,3.1112282,0.540449,0.9353326,0.3267466,0.5559073999999999,0.0769104
26398.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26428.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26459.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26489.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26519.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26549.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26574.36,0.262152,1.8998418,1.3473906,0.2720309999999999,0.8697768,0.319004,0.4161553999999999,0.0133416
26608.881,0.4591568,3.9388508,3.3136532,0.554902,1.1738114,0.6070369999999999,0.7838986,0.0729864
26639.717,0.6827416,7.4855034,5.381128199999999,1.2378188,2.4565382,1.0375382,1.5756673999999995,0.1895294
26669.862,0.7145334,7.625724799999999,5.8724302,1.4623606,2.6898552,1.0375382,1.5945078,0.196985
26698.78,0.8083448,7.248286999999999,5.543489999999999,1.3658336,2.4487952,1.3183442,1.5697058000000002,0.2397566
26729.077,1.3274365999999995,6.1845024,4.671587,1.3498318,2.2903256,1.3245383999999998,1.3018877999999998,0.2115038
26759.271,1.6359733999999997,5.6510284,4.7706908,1.0829622,2.0513306,1.3126661999999998,1.4204144,0.2013014
26788.176,1.6531722,5.769108999999999,4.198207999999999,1.2656926000000002,1.6352833999999998,1.2827268,1.51867,0.1565676
26818.472,1.7386453999999998,6.4934102000000005,4.1971534,1.2378184,1.7818806,0.882165,1.5596893999999997,0.1765802
26849.148,1.7318702,6.4090664,4.067475,1.2161386,1.7648464,0.8295138,1.558974,0.1746182
26879.093,0.8145990000000001,6.491301600000001,4.7664734,1.1815544,1.4943642,1.1438727999999998,1.1525961999999998,0.1777574
26909.882,0.8010482,5.1238794,4.626252,0.7040804,1.3121498,1.5361755999999998,0.8129941999999999,0.167555
26938.436,1.2961658,7.6584078,5.334739,0.9575286,1.4892022,1.7550393999999998,1.5418028,0.1483272
26968.752,1.4415744,7.6584078,5.7206114,1.1237412,1.9119606,1.86189,1.6784544,0.1487196
26998.936,1.574996,7.2482862,5.0922508,1.1443892,1.9140252,1.7736218,1.5899763999999998,0.1557828
27027.89,1.4931714000000005,6.581970999999999,4.5092248,0.9900488,1.7121958000000002,0.9224276,1.571613,0.1498968
27059.474,1.1278268,6.040062799999999,4.8624146,1.1748444,1.9377702,0.8222873999999999,1.4006196,0.1769726
27088.148,1.0397478,5.2229832,3.832367,0.7763472,1.215623,0.5853572,1.2134094,0.1659854
27118.479,0.5821544,2.9973642000000003,2.0105432000000003,0.5734849999999999,0.8408704,0.2565456,0.8258721999999998,0.0957458
27148.359,0.3940095999999999,2.8824460000000003,1.5814446000000002,0.5007026,0.7200824,0.1569214,0.8129939999999998,0.0922142
27179.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27209.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27238.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27268.871,0.4205894,1.5392728,0.8708488,0.2405436,0.6839488,0.2704826,0.2790269999999999,0.0204048
27299.323,0.611861,3.6035854,2.8276226,0.5745172000000001,1.0917374,0.6096182,0.5442217999999999,0.092214
27328.126,0.611861,3.6035854,2.8276226,0.5745172000000001,1.0917374,0.6096182,0.5442217999999999,0.092214
27358.531,0.611861,3.6035854,2.8276226,0.5745172000000001,1.0917374,0.6096182,0.5442217999999999,0.092214
27388.599,0.3960939999999999,3.1692152,2.6294148,0.4186284,0.8615176,0.5228986,0.532059,0.0855432
27415.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27449.312,0.1855386,1.2872958,0.6642068000000001,0.082074,0.4325656,0.1202718,0.4392883999999998,0.0223668
27479.358,0.8625468000000001,3.4370058,2.5798630000000005,0.5301254,0.8331274000000001,0.36288,1.0753267999999998,0.153821
27508.4,0.9256092,4.195045,3.241961,0.8548076,1.499526,0.42379,1.2792312,0.167555
27538.958,1.6140834000000002,6.372167000000001,5.9472852,1.246594,1.875311,1.1665844,1.7259125999999998,0.2425034
27569.252,1.604181,6.335266600000001,5.871375799999999,1.2434968,1.8572444,1.1521312,1.6391041999999998,0.2389718
27599.451,1.3957108,5.710069,5.276753,1.1541962,1.7230356,1.3611876,1.4545176,0.2095418
27629.875,1.3936259999999998,5.642593999999999,4.9551926,0.9869514,1.4566826,1.460812,1.4490324,0.2036558
27658.305,1.3852870000000002,5.3821824000000005,3.8798102,0.8434512000000001,1.2207844,1.194459,1.7502381999999996,0.2397568
27689.296,1.3962316,5.3821824000000005,3.8798102,0.8434512000000001,1.2207844,1.1459374,1.7502381999999996,0.2397568
27719.383,1.6708914,5.9230362,4.063257599999999,1.013793,1.2878886,1.058185,1.7144653999999997,0.1875674
27749.867,1.6531718,5.685819599999999,3.8671584,0.9802404,1.266209,1.053539,1.7051645999999996,0.183251
27778.108,1.3196186,6.465998600000001,4.347917799999999,1.104642,1.3833838,1.1190952,1.8713886,0.1691245999999999
27808.649,1.4645058,7.2356354,4.6167636000000005,1.2662088,1.5790189999999995,1.2140738,2.0073248,0.2024788
27839.102,1.2086086,7.066948200000001,4.328941,1.4195168,1.8123362,1.4195165999999997,1.8396702,0.2142508
27867.581,1.2841792,7.349499599999999,4.6926732,1.3302164,1.875827,1.2125252,1.7096962,0.2338708
27899.869,1.2841792,7.2925676,4.6241442,1.3271191999999998,1.875827,1.2693062,1.6464977999999997,0.2338708
27928.383,1.283658,6.818134,5.208223800000001,0.8646151999999999,1.6796753999999998,1.2373025999999998,1.729967,0.231124
27959.278,1.2669806,6.801265,5.199789399999999,0.828482,1.7875586,0.8935213999999999,1.627657,0.1907066
27989.597,1.224765,6.572483000000001,5.2345812,0.9301708,1.80769,0.9724984,1.4936286,0.1706942
28019.692,1.1564908,6.7738536,5.016342,1.228011,1.9976468,0.8950699999999999,1.6486435999999998,0.1875676
28048.202,0.9657402,6.7011076,4.5376914,1.2228492,1.9976468,0.7350514,1.3517304,0.1875676
28078.708,1.504116,6.956247800000001,4.3605692,1.3090526,1.7787828,0.7123393999999998,1.5694667999999998,0.1848208
28109.291,1.5093278,7.0353200000000005,4.4965734,1.4639087999999998,1.7787828,0.95598,1.5694667999999998,0.1730486
28139.608,1.7386456,8.166578999999999,4.8845544,1.546499,1.7230348,1.0075992,1.851117,0.181289
28168.555,1.8506984,8.1802848,5.071165000000001,1.6781268,1.7854936,1.0886406,1.9267166,0.181289
28198.655,2.2118736,8.0706376,5.038482,1.518109,1.5635332,1.0999966,1.7557231999999996,0.2166052
28229.155,2.0127842,7.0437528,4.486031,1.4246789999999998,1.4984938,0.8615175999999998,1.7430837999999995,0.2060104
28255.767,1.9471158,5.743806000000001,4.5724832,1.226979,1.4050638,0.8558396,1.7077882,0.21739
28288.155,1.4415743999999997,5.1228258,4.354243800000001,1.1949752,1.5026236,0.9131368,1.5508654,0.2326936
28318.659,1.535386,5.6910914,4.5851344,1.143356,1.726133,0.9188148,1.4974448,0.2162126
28348.795,1.5213142000000002,6.864522399999999,4.4659988,0.9668194,1.748845,0.8584205999999999,1.7733713999999998,0.2181746
28379.639,1.260726,8.068528800000001,5.133368399999999,1.1732948,2.05959,1.1041262,2.227923,0.1789344
